# cmd_v,cmd_fd,stickout
2.767950700210143555e+00,7.000000000000000000e+01,1.027305501497322693e+00
2.767950700210143555e+00,7.000000000000000000e+01,1.021843424201357209e+00
2.767950700210143555e+00,7.000000000000000000e+01,1.044467243020151148e+00
2.767950700210143555e+00,7.000000000000000000e+01,9.909131193565610118e-01
2.767950700210143555e+00,7.000000000000000000e+01,9.726356844894883391e-01
2.767950700210143555e+00,7.000000000000000000e+01,9.749449772889278165e-01
2.779629817088668187e+00,7.000000000000000000e+01,9.694872628407574799e-01
2.779629817088668187e+00,7.000000000000000000e+01,9.718261093000251094e-01
2.779629817088668187e+00,7.000000000000000000e+01,9.374910524519624033e-01
2.779629817088668187e+00,7.000000000000000000e+01,9.145439766127361203e-01
2.779629817088668187e+00,7.000000000000000000e+01,9.035181968134894381e-01
2.779629817088668187e+00,7.000000000000000000e+01,8.209188223825686359e-01
2.779629817088668187e+00,7.000000000000000000e+01,8.110356732497243648e-01
2.779629817088668187e+00,7.000000000000000000e+01,7.651048517879228683e-01
2.779629817088668187e+00,7.000000000000000000e+01,7.547059873779163874e-01
2.779629817088668187e+00,7.000000000000000000e+01,7.336893603328757951e-01
2.791308933967191486e+00,7.000000000000000000e+01,6.905670603530773555e-01
2.791308933967191042e+00,7.000000000000000000e+01,6.404845316990593895e-01
2.791308933967191042e+00,7.000000000000000000e+01,6.385580390012789431e-01
2.791308933967191486e+00,7.000000000000000000e+01,6.012289650710754829e-01
2.791308933967191042e+00,7.000000000000000000e+01,5.522642207940897663e-01
2.791308933967191042e+00,7.000000000000000000e+01,5.496557535302931674e-01
2.791308933967191486e+00,7.000000000000000000e+01,5.511810167907509328e-01
2.791308933967191042e+00,7.000000000000000000e+01,5.053041819075912988e-01
2.791308933967191486e+00,7.000000000000000000e+01,4.911526476761889359e-01
2.791308933967191042e+00,7.000000000000000000e+01,4.601448270316925715e-01
2.779629817088668187e+00,7.000000000000000000e+01,9.694872628407574799e-01
2.779629817088668187e+00,7.000000000000000000e+01,9.718261093000251094e-01
2.779629817088668187e+00,7.000000000000000000e+01,9.374910524519624033e-01
2.779629817088668187e+00,7.000000000000000000e+01,9.145439766127361203e-01
2.779629817088668187e+00,7.000000000000000000e+01,9.035181968134894381e-01
2.779629817088668187e+00,7.000000000000000000e+01,8.209188223825686359e-01
2.779629817088668187e+00,7.000000000000000000e+01,8.110356732497243648e-01
2.779629817088668187e+00,7.000000000000000000e+01,7.651048517879228683e-01
2.779629817088668187e+00,7.000000000000000000e+01,7.547059873779163874e-01
2.779629817088668187e+00,7.000000000000000000e+01,7.336893603328757951e-01
2.791308933967191486e+00,7.000000000000000000e+01,6.905670603530773555e-01
2.791308933967191042e+00,7.000000000000000000e+01,6.404845316990593895e-01
2.791308933967191042e+00,7.000000000000000000e+01,6.385580390012789431e-01
2.791308933967191486e+00,7.000000000000000000e+01,6.012289650710754829e-01
2.791308933967191042e+00,7.000000000000000000e+01,5.522642207940897663e-01
2.791308933967191042e+00,7.000000000000000000e+01,5.496557535302931674e-01
2.791308933967191486e+00,7.000000000000000000e+01,5.511810167907509328e-01
2.791308933967191042e+00,7.000000000000000000e+01,5.053041819075912988e-01
2.791308933967191486e+00,7.000000000000000000e+01,4.911526476761889359e-01
2.791308933967191042e+00,7.000000000000000000e+01,4.601448270316925715e-01
2.802089657239674736e+00,7.000000000000000000e+01,4.097272091904041180e-01
2.802988050845715673e+00,7.000000000000000000e+01,4.212920415355678183e-01
2.802988050845715673e+00,7.000000000000000000e+01,4.123803082283241106e-01
2.802988050845715229e+00,7.000000000000000000e+01,3.380380115920850748e-01
2.802988050845715673e+00,7.000000000000000000e+01,3.468081963229210918e-01
2.802988050845715673e+00,7.000000000000000000e+01,3.389042688895352318e-01
2.802988050845715229e+00,7.000000000000000000e+01,3.593536685824639809e-01
2.802988050845715673e+00,7.000000000000000000e+01,3.593926209808581684e-01
2.802988050845715229e+00,7.000000000000000000e+01,2.957622370019423186e-01
2.802988050845715673e+00,7.000000000000000000e+01,3.132633796152379801e-01
2.813693907984361697e+00,7.000000000000000000e+01,2.777779413792054730e-01
2.814667167724238528e+00,7.000000000000000000e+01,2.579804568309487234e-01
2.814667167724238528e+00,7.000000000000000000e+01,2.727517254861654972e-01
2.814667167724238528e+00,7.000000000000000000e+01,2.711006758493249569e-01
2.814667167724238528e+00,7.000000000000000000e+01,2.126495345472972642e-01
2.814667167724238528e+00,7.000000000000000000e+01,1.638579345440174251e-01
2.814667167724238528e+00,7.000000000000000000e+01,1.483294777885039717e-01
2.814667167724238528e+00,7.000000000000000000e+01,1.612242348771021627e-01
2.814667167724238528e+00,7.000000000000000000e+01,1.626256737392970664e-01
2.814667167724238528e+00,7.000000000000000000e+01,1.673882566481748879e-01
2.802089657239674736e+00,7.000000000000000000e+01,4.097272091904041180e-01
2.802988050845715673e+00,7.000000000000000000e+01,4.212920415355678183e-01
2.802988050845715673e+00,7.000000000000000000e+01,4.123803082283241106e-01
2.802988050845715229e+00,7.000000000000000000e+01,3.380380115920850748e-01
2.802988050845715673e+00,7.000000000000000000e+01,3.468081963229210918e-01
2.802988050845715673e+00,7.000000000000000000e+01,3.389042688895352318e-01
2.802988050845715229e+00,7.000000000000000000e+01,3.593536685824639809e-01
2.802988050845715673e+00,7.000000000000000000e+01,3.593926209808581684e-01
2.802988050845715229e+00,7.000000000000000000e+01,2.957622370019423186e-01
2.802988050845715673e+00,7.000000000000000000e+01,3.132633796152379801e-01
2.813693907984361697e+00,7.000000000000000000e+01,2.777779413792054730e-01
2.814667167724238528e+00,7.000000000000000000e+01,2.579804568309487234e-01
2.814667167724238528e+00,7.000000000000000000e+01,2.727517254861654972e-01
2.814667167724238528e+00,7.000000000000000000e+01,2.711006758493249569e-01
2.814667167724238528e+00,7.000000000000000000e+01,2.126495345472972642e-01
2.814667167724238528e+00,7.000000000000000000e+01,1.638579345440174251e-01
2.814667167724238528e+00,7.000000000000000000e+01,1.483294777885039717e-01
2.814667167724238528e+00,7.000000000000000000e+01,1.612242348771021627e-01
2.814667167724238528e+00,7.000000000000000000e+01,1.626256737392970664e-01
2.814667167724238528e+00,7.000000000000000000e+01,1.673882566481748879e-01
2.824399765123009498e+00,7.000000000000000000e+01,1.518123104050381755e-01
2.826346284602763159e+00,7.000000000000000000e+01,1.341660341731494011e-01
2.826346284602763159e+00,7.000000000000000000e+01,1.309625728330748584e-01
2.826346284602763159e+00,7.000000000000000000e+01,8.779433160186354834e-02
2.826346284602763159e+00,7.000000000000000000e+01,5.501131485616639338e-02
2.826346284602763159e+00,7.000000000000000000e+01,4.996850826449489996e-02
2.826346284602763159e+00,7.000000000000000000e+01,3.940101817099220943e-02
2.826346284602763159e+00,7.000000000000000000e+01,2.442149653001024490e-02
2.826346284602763159e+00,7.000000000000000000e+01,2.862484863331579005e-02
2.826346284602763159e+00,7.000000000000000000e+01,4.112148914303462993e-02
2.835330220663165868e+00,7.000000000000000000e+01,3.504852542702088791e-02
2.838025401481286902e+00,7.000000000000000000e+01,1.262545346383999421e-02
2.838025401481286902e+00,7.000000000000000000e+01,-4.691438977674996375e-02
2.838025401481286902e+00,7.000000000000000000e+01,-4.003257028765826175e-02
2.838025401481286902e+00,7.000000000000000000e+01,-3.498999050723246990e-02
2.838025401481286902e+00,7.000000000000000000e+01,-4.748386965424285927e-02
2.838025401481286902e+00,7.000000000000000000e+01,-1.054557924894269777e-01
2.838025401481286902e+00,7.000000000000000000e+01,-9.139100255710037868e-02
2.838025401481286902e+00,7.000000000000000000e+01,-9.774561904146968072e-02
2.838025401481286902e+00,7.000000000000000000e+01,-1.334627614335723578e-01
2.824399765123009498e+00,7.000000000000000000e+01,1.518123104050381755e-01
2.826346284602763159e+00,7.000000000000000000e+01,1.341660341731494011e-01
2.826346284602763159e+00,7.000000000000000000e+01,1.309625728330748584e-01
2.826346284602763159e+00,7.000000000000000000e+01,8.779433160186354834e-02
2.826346284602763159e+00,7.000000000000000000e+01,5.501131485616639338e-02
2.826346284602763159e+00,7.000000000000000000e+01,4.996850826449489996e-02
2.826346284602763159e+00,7.000000000000000000e+01,3.940101817099220943e-02
2.826346284602763159e+00,7.000000000000000000e+01,2.442149653001024490e-02
2.826346284602763159e+00,7.000000000000000000e+01,2.862484863331579005e-02
2.826346284602763159e+00,7.000000000000000000e+01,4.112148914303462993e-02
2.835330220663165868e+00,7.000000000000000000e+01,3.504852542702088791e-02
2.838025401481286902e+00,7.000000000000000000e+01,1.262545346383999421e-02
2.838025401481286902e+00,7.000000000000000000e+01,-4.691438977674996375e-02
2.838025401481286902e+00,7.000000000000000000e+01,-4.003257028765826175e-02
2.838025401481286902e+00,7.000000000000000000e+01,-3.498999050723246990e-02
2.838025401481286902e+00,7.000000000000000000e+01,-4.748386965424285927e-02
2.838025401481286902e+00,7.000000000000000000e+01,-1.054557924894269777e-01
2.838025401481286902e+00,7.000000000000000000e+01,-9.139100255710037868e-02
2.838025401481286902e+00,7.000000000000000000e+01,-9.774561904146968072e-02
2.838025401481286902e+00,7.000000000000000000e+01,-1.334627614335723578e-01
2.846784739140179710e+00,7.000000000000000000e+01,-1.771603146822577912e-01
2.849704518359810201e+00,7.000000000000000000e+01,-1.596216874042146183e-01
2.849704518359810645e+00,7.000000000000000000e+01,-1.824630347570958266e-01
2.849704518359810645e+00,7.000000000000000000e+01,-2.368786180378433526e-01
2.849704518359810201e+00,7.000000000000000000e+01,-2.416172321762361519e-01
2.849704518359810645e+00,7.000000000000000000e+01,-2.303538229227957146e-01
2.849704518359810645e+00,7.000000000000000000e+01,-2.386388663358740558e-01
2.849704518359810201e+00,7.000000000000000000e+01,-2.385078298186371626e-01
2.849704518359810645e+00,7.000000000000000000e+01,-2.563600398479349285e-01
2.849704518359810201e+00,7.000000000000000000e+01,-2.534466848955885809e-01
2.858463856018703009e+00,7.000000000000000000e+01,-2.406264600625954986e-01
2.861383635238334389e+00,7.000000000000000000e+01,-2.404512828078170517e-01
2.861383635238333945e+00,7.000000000000000000e+01,-2.527874304659270543e-01
2.861383635238334389e+00,7.000000000000000000e+01,-2.514664704272722706e-01
2.861383635238333945e+00,7.000000000000000000e+01,-2.370632997323679769e-01
2.861383635238334389e+00,7.000000000000000000e+01,-2.317609578138911386e-01
2.861383635238334389e+00,7.000000000000000000e+01,-2.218018004942502730e-01
2.861383635238333945e+00,7.000000000000000000e+01,-2.236819891092839963e-01
2.861383635238334389e+00,7.000000000000000000e+01,-2.053241023515610664e-01
2.861383635238334389e+00,7.000000000000000000e+01,-1.371388969688040194e-01
2.846784739140179710e+00,7.000000000000000000e+01,-1.771603146822577912e-01
2.849704518359810201e+00,7.000000000000000000e+01,-1.596216874042146183e-01
2.849704518359810645e+00,7.000000000000000000e+01,-1.824630347570958266e-01
2.849704518359810645e+00,7.000000000000000000e+01,-2.368786180378433526e-01
2.849704518359810201e+00,7.000000000000000000e+01,-2.416172321762361519e-01
2.849704518359810645e+00,7.000000000000000000e+01,-2.303538229227957146e-01
2.849704518359810645e+00,7.000000000000000000e+01,-2.386388663358740558e-01
2.849704518359810201e+00,7.000000000000000000e+01,-2.385078298186371626e-01
2.849704518359810645e+00,7.000000000000000000e+01,-2.563600398479349285e-01
2.849704518359810201e+00,7.000000000000000000e+01,-2.534466848955885809e-01
2.858463856018703009e+00,7.000000000000000000e+01,-2.406264600625954986e-01
2.861383635238334389e+00,7.000000000000000000e+01,-2.404512828078170517e-01
2.861383635238333945e+00,7.000000000000000000e+01,-2.527874304659270543e-01
2.861383635238334389e+00,7.000000000000000000e+01,-2.514664704272722706e-01
2.861383635238333945e+00,7.000000000000000000e+01,-2.370632997323679769e-01
2.861383635238334389e+00,7.000000000000000000e+01,-2.317609578138911386e-01
2.861383635238334389e+00,7.000000000000000000e+01,-2.218018004942502730e-01
2.861383635238333945e+00,7.000000000000000000e+01,-2.236819891092839963e-01
2.861383635238334389e+00,7.000000000000000000e+01,-2.053241023515610664e-01
2.861383635238334389e+00,7.000000000000000000e+01,-1.371388969688040194e-01
2.869469177692697048e+00,7.000000000000000000e+01,-1.327490271751612938e-01
2.873062752116858132e+00,7.000000000000000000e+01,-1.321762884922161874e-01
2.873062752116858132e+00,7.000000000000000000e+01,-1.300377380654508530e-01
2.873062752116858132e+00,7.000000000000000000e+01,-1.243317242794618610e-01
2.873062752116858132e+00,7.000000000000000000e+01,-1.348855651599176753e-01
2.873062752116858132e+00,7.000000000000000000e+01,-9.079254992566809790e-02
2.873062752116858132e+00,7.000000000000000000e+01,-8.148001043342881222e-02
2.873062752116858132e+00,7.000000000000000000e+01,-1.492882389750741223e-01
2.873062752116858132e+00,7.000000000000000000e+01,-1.696593573690705625e-01
2.873062752116858132e+00,7.000000000000000000e+01,-1.622382495901136534e-01
2.880848830035874997e+00,7.000000000000000000e+01,-1.337171678313442413e-01
2.884741868995383207e+00,7.000000000000000000e+01,-1.403574147073511080e-01
2.884741868995382763e+00,7.000000000000000000e+01,-1.398799971240626550e-01
2.884741868995382763e+00,7.000000000000000000e+01,-1.417858592937246698e-01
2.884741868995383207e+00,7.000000000000000000e+01,-1.669394099394118924e-01
2.884741868995382763e+00,7.000000000000000000e+01,-1.920082144576387151e-01
2.884741868995383207e+00,7.000000000000000000e+01,-2.034678671225740587e-01
2.884741868995382763e+00,7.000000000000000000e+01,-1.872359982556937863e-01
2.884741868995382763e+00,7.000000000000000000e+01,-2.039154552968417133e-01
2.884741868995383207e+00,7.000000000000000000e+01,-2.220690845693389648e-01
2.869469177692697048e+00,7.000000000000000000e+01,-1.327490271751612938e-01
2.873062752116858132e+00,7.000000000000000000e+01,-1.321762884922161874e-01
2.873062752116858132e+00,7.000000000000000000e+01,-1.300377380654508530e-01
2.873062752116858132e+00,7.000000000000000000e+01,-1.243317242794618610e-01
2.873062752116858132e+00,7.000000000000000000e+01,-1.348855651599176753e-01
2.873062752116858132e+00,7.000000000000000000e+01,-9.079254992566809790e-02
2.873062752116858132e+00,7.000000000000000000e+01,-8.148001043342881222e-02
2.873062752116858132e+00,7.000000000000000000e+01,-1.492882389750741223e-01
2.873062752116858132e+00,7.000000000000000000e+01,-1.696593573690705625e-01
2.873062752116858132e+00,7.000000000000000000e+01,-1.622382495901136534e-01
2.880848830035874997e+00,7.000000000000000000e+01,-1.337171678313442413e-01
2.884741868995383207e+00,7.000000000000000000e+01,-1.403574147073511080e-01
2.884741868995382763e+00,7.000000000000000000e+01,-1.398799971240626550e-01
2.884741868995382763e+00,7.000000000000000000e+01,-1.417858592937246698e-01
2.884741868995383207e+00,7.000000000000000000e+01,-1.669394099394118924e-01
2.884741868995382763e+00,7.000000000000000000e+01,-1.920082144576387151e-01
2.884741868995383207e+00,7.000000000000000000e+01,-2.034678671225740587e-01
2.884741868995382763e+00,7.000000000000000000e+01,-1.872359982556937863e-01
2.884741868995382763e+00,7.000000000000000000e+01,-2.039154552968417133e-01
2.884741868995383207e+00,7.000000000000000000e+01,-2.220690845693389648e-01
2.892527946914398296e+00,7.000000000000000000e+01,-2.284022887198275953e-01
2.896420985873905618e+00,7.000000000000000000e+01,-2.521552328953060584e-01
2.896420985873906062e+00,7.000000000000000000e+01,-2.720306467830386765e-01
2.896420985873906062e+00,7.000000000000000000e+01,-3.184338343136292049e-01
2.896420985873905618e+00,7.000000000000000000e+01,-3.034602801913073855e-01
2.896420985873906062e+00,7.000000000000000000e+01,-3.023686667201974099e-01
2.896420985873906062e+00,7.000000000000000000e+01,-3.122513556645216681e-01
2.896420985873905618e+00,7.000000000000000000e+01,-3.143464094249779350e-01
2.896420985873906062e+00,7.000000000000000000e+01,-3.333606044214327824e-01
2.896420985873905618e+00,7.000000000000000000e+01,-3.611124230338075280e-01
2.904207063792921151e+00,7.000000000000000000e+01,-3.941049706094717497e-01
2.908100102752429361e+00,7.000000000000000000e+01,-3.939846227203673834e-01
2.908100102752428917e+00,7.000000000000000000e+01,-3.894090734071768423e-01
2.908100102752429361e+00,7.000000000000000000e+01,-4.010743898432267973e-01
2.908100102752428917e+00,7.000000000000000000e+01,-3.949420293842967888e-01
2.908100102752429361e+00,7.000000000000000000e+01,-4.083449940805105594e-01
2.908100102752429361e+00,7.000000000000000000e+01,-4.138585279913738479e-01
2.908100102752428917e+00,7.000000000000000000e+01,-4.186953573473601864e-01
2.908100102752429361e+00,7.000000000000000000e+01,-4.002902928303490593e-01
2.908100102752428917e+00,7.000000000000000000e+01,-3.637733065658504406e-01
2.892527946914398296e+00,7.000000000000000000e+01,-2.284022887198275953e-01
2.896420985873905618e+00,7.000000000000000000e+01,-2.521552328953060584e-01
2.896420985873906062e+00,7.000000000000000000e+01,-2.720306467830386765e-01
2.896420985873906062e+00,7.000000000000000000e+01,-3.184338343136292049e-01
2.896420985873905618e+00,7.000000000000000000e+01,-3.034602801913073855e-01
2.896420985873906062e+00,7.000000000000000000e+01,-3.023686667201974099e-01
2.896420985873906062e+00,7.000000000000000000e+01,-3.122513556645216681e-01
2.896420985873905618e+00,7.000000000000000000e+01,-3.143464094249779350e-01
2.896420985873906062e+00,7.000000000000000000e+01,-3.333606044214327824e-01
2.896420985873905618e+00,7.000000000000000000e+01,-3.611124230338075280e-01
2.904207063792921151e+00,7.000000000000000000e+01,-3.941049706094717497e-01
2.908100102752429361e+00,7.000000000000000000e+01,-3.939846227203673834e-01
2.908100102752428917e+00,7.000000000000000000e+01,-3.894090734071768423e-01
2.908100102752429361e+00,7.000000000000000000e+01,-4.010743898432267973e-01
2.908100102752428917e+00,7.000000000000000000e+01,-3.949420293842967888e-01
2.908100102752429361e+00,7.000000000000000000e+01,-4.083449940805105594e-01
2.908100102752429361e+00,7.000000000000000000e+01,-4.138585279913738479e-01
2.908100102752428917e+00,7.000000000000000000e+01,-4.186953573473601864e-01
2.908100102752429361e+00,7.000000000000000000e+01,-4.002902928303490593e-01
2.908100102752428917e+00,7.000000000000000000e+01,-3.637733065658504406e-01
2.915886180671445782e+00,7.000000000000000000e+01,-3.842781264132302255e-01
2.919779219630953548e+00,7.000000000000000000e+01,-3.741527583955009395e-01
2.919779219630953548e+00,7.000000000000000000e+01,-3.855919707490992887e-01
2.919779219630953548e+00,7.000000000000000000e+01,-3.644995200669837176e-01
2.919779219630953548e+00,7.000000000000000000e+01,-3.542777034758224919e-01
2.919779219630953548e+00,7.000000000000000000e+01,-3.430943157175024849e-01
2.919779219630953548e+00,7.000000000000000000e+01,-3.377101757590945108e-01
2.919779219630953548e+00,7.000000000000000000e+01,-3.402376799912675831e-01
2.919779219630953548e+00,7.000000000000000000e+01,-3.556674645511507804e-01
2.919779219630953548e+00,7.000000000000000000e+01,-3.506949473762078218e-01
2.926592037810092695e+00,7.000000000000000000e+01,-3.325095783455793708e-01
2.931458336509478180e+00,7.000000000000000000e+01,-3.229687417480829881e-01
2.931458336509477736e+00,7.000000000000000000e+01,-3.280512031760629554e-01
2.931458336509477736e+00,7.000000000000000000e+01,-3.422405269305137665e-01
2.931458336509478180e+00,7.000000000000000000e+01,-3.398092308695995767e-01
2.931458336509477736e+00,7.000000000000000000e+01,-3.323207384864825253e-01
2.931458336509478180e+00,7.000000000000000000e+01,-3.187782577736688050e-01
2.931458336509477736e+00,7.000000000000000000e+01,-2.590053455522547954e-01
2.931458336509477736e+00,7.000000000000000000e+01,-2.622962668907173334e-01
2.931458336509478180e+00,7.000000000000000000e+01,-2.638339548290564163e-01
2.915886180671445782e+00,7.000000000000000000e+01,-3.842781264132302255e-01
2.919779219630953548e+00,7.000000000000000000e+01,-3.741527583955009395e-01
2.919779219630953548e+00,7.000000000000000000e+01,-3.855919707490992887e-01
2.919779219630953548e+00,7.000000000000000000e+01,-3.644995200669837176e-01
2.919779219630953548e+00,7.000000000000000000e+01,-3.542777034758224919e-01
2.919779219630953548e+00,7.000000000000000000e+01,-3.430943157175024849e-01
2.919779219630953548e+00,7.000000000000000000e+01,-3.377101757590945108e-01
2.919779219630953548e+00,7.000000000000000000e+01,-3.402376799912675831e-01
2.919779219630953548e+00,7.000000000000000000e+01,-3.556674645511507804e-01
2.919779219630953548e+00,7.000000000000000000e+01,-3.506949473762078218e-01
2.926592037810092695e+00,7.000000000000000000e+01,-3.325095783455793708e-01
2.931458336509478180e+00,7.000000000000000000e+01,-3.229687417480829881e-01
2.931458336509477736e+00,7.000000000000000000e+01,-3.280512031760629554e-01
2.931458336509477736e+00,7.000000000000000000e+01,-3.422405269305137665e-01
2.931458336509478180e+00,7.000000000000000000e+01,-3.398092308695995767e-01
2.931458336509477736e+00,7.000000000000000000e+01,-3.323207384864825253e-01
2.931458336509478180e+00,7.000000000000000000e+01,-3.187782577736688050e-01
2.931458336509477736e+00,7.000000000000000000e+01,-2.590053455522547954e-01
2.931458336509477736e+00,7.000000000000000000e+01,-2.622962668907173334e-01
2.931458336509478180e+00,7.000000000000000000e+01,-2.638339548290564163e-01
2.938271154688616438e+00,7.000000000000000000e+01,-2.785732684894585698e-01
2.943137453388001479e+00,7.000000000000000000e+01,-3.035340260937830492e-01
2.943137453388001035e+00,7.000000000000000000e+01,-3.226221167320630911e-01
2.943137453388001035e+00,7.000000000000000000e+01,-3.304931935737721038e-01
2.943137453388001479e+00,7.000000000000000000e+01,-3.302608351205510995e-01
2.943137453388001035e+00,7.000000000000000000e+01,-3.234102024352267790e-01
2.943137453388001479e+00,7.000000000000000000e+01,-3.117767120204735232e-01
2.943137453388001035e+00,7.000000000000000000e+01,-3.308143412992219368e-01
2.943137453388001479e+00,7.000000000000000000e+01,-3.850183343279421355e-01
2.943137453388001035e+00,7.000000000000000000e+01,-3.795826408537621433e-01
2.949950271567140181e+00,7.000000000000000000e+01,-3.637598869766638932e-01
2.954816570266525222e+00,7.000000000000000000e+01,-3.739794150659698224e-01
2.954816570266525222e+00,7.000000000000000000e+01,-3.602706986241782094e-01
2.954816570266525222e+00,7.000000000000000000e+01,-3.685762246134458020e-01
2.954816570266525222e+00,7.000000000000000000e+01,-3.719802373310104882e-01
2.954816570266525222e+00,7.000000000000000000e+01,-3.662409834509769979e-01
2.954816570266525222e+00,7.000000000000000000e+01,-3.453849880519136994e-01
2.954816570266525222e+00,7.000000000000000000e+01,-3.553482950196856227e-01
2.954816570266525222e+00,7.000000000000000000e+01,-3.073714772783748828e-01
2.954816570266525222e+00,7.000000000000000000e+01,-2.868660316547959610e-01
2.938271154688616438e+00,7.000000000000000000e+01,-2.785732684894585698e-01
2.943137453388001479e+00,7.000000000000000000e+01,-3.035340260937830492e-01
2.943137453388001035e+00,7.000000000000000000e+01,-3.226221167320630911e-01
2.943137453388001035e+00,7.000000000000000000e+01,-3.304931935737721038e-01
2.943137453388001479e+00,7.000000000000000000e+01,-3.302608351205510995e-01
2.943137453388001035e+00,7.000000000000000000e+01,-3.234102024352267790e-01
2.943137453388001479e+00,7.000000000000000000e+01,-3.117767120204735232e-01
2.943137453388001035e+00,7.000000000000000000e+01,-3.308143412992219368e-01
2.943137453388001479e+00,7.000000000000000000e+01,-3.850183343279421355e-01
2.943137453388001035e+00,7.000000000000000000e+01,-3.795826408537621433e-01
2.949950271567140181e+00,7.000000000000000000e+01,-3.637598869766638932e-01
2.954816570266525222e+00,7.000000000000000000e+01,-3.739794150659698224e-01
2.954816570266525222e+00,7.000000000000000000e+01,-3.602706986241782094e-01
2.954816570266525222e+00,7.000000000000000000e+01,-3.685762246134458020e-01
2.954816570266525222e+00,7.000000000000000000e+01,-3.719802373310104882e-01
2.954816570266525222e+00,7.000000000000000000e+01,-3.662409834509769979e-01
2.954816570266525222e+00,7.000000000000000000e+01,-3.453849880519136994e-01
2.954816570266525222e+00,7.000000000000000000e+01,-3.553482950196856227e-01
2.954816570266525222e+00,7.000000000000000000e+01,-3.073714772783748828e-01
2.954816570266525222e+00,7.000000000000000000e+01,-2.868660316547959610e-01
2.960656128705787093e+00,7.000000000000000000e+01,-2.927417844145280834e-01
2.966495687145048965e+00,7.000000000000000000e+01,-2.703216977121867814e-01
2.966495687145048965e+00,7.000000000000000000e+01,-2.735456836021097904e-01
2.966495687145048965e+00,7.000000000000000000e+01,-3.202772010845187367e-01
2.966495687145048965e+00,7.000000000000000000e+01,-3.096158325711553250e-01
2.966495687145048965e+00,7.000000000000000000e+01,-3.574789124483992997e-01
2.966495687145048965e+00,7.000000000000000000e+01,-3.756009632330081227e-01
2.966495687145048965e+00,7.000000000000000000e+01,-3.754990674270217710e-01
2.966495687145048965e+00,7.000000000000000000e+01,-3.675361543865601210e-01
2.966495687145048965e+00,7.000000000000000000e+01,-3.719756885013213998e-01
2.971361985844434006e+00,7.000000000000000000e+01,-3.544659764331085650e-01
2.978174804023572708e+00,7.000000000000000000e+01,-3.710349713778515190e-01
2.978174804023573152e+00,7.000000000000000000e+01,-3.471317222695468607e-01
2.978174804023572708e+00,7.000000000000000000e+01,-3.326971207466448699e-01
2.978174804023572708e+00,7.000000000000000000e+01,-3.365019614215594146e-01
2.978174804023572708e+00,7.000000000000000000e+01,-3.345379074504511441e-01
2.978174804023573152e+00,7.000000000000000000e+01,-3.438697368874693572e-01
2.978174804023572708e+00,7.000000000000000000e+01,-3.383645218648456132e-01
2.978174804023573152e+00,7.000000000000000000e+01,-3.277526486930470440e-01
2.978174804023572708e+00,7.000000000000000000e+01,-3.466022142741825296e-01
2.960656128705787093e+00,7.000000000000000000e+01,-2.927417844145280834e-01
2.966495687145048965e+00,7.000000000000000000e+01,-2.703216977121867814e-01
2.966495687145048965e+00,7.000000000000000000e+01,-2.735456836021097904e-01
2.966495687145048965e+00,7.000000000000000000e+01,-3.202772010845187367e-01
2.966495687145048965e+00,7.000000000000000000e+01,-3.096158325711553250e-01
2.966495687145048965e+00,7.000000000000000000e+01,-3.574789124483992997e-01
2.966495687145048965e+00,7.000000000000000000e+01,-3.756009632330081227e-01
2.966495687145048965e+00,7.000000000000000000e+01,-3.754990674270217710e-01
2.966495687145048965e+00,7.000000000000000000e+01,-3.675361543865601210e-01
2.966495687145048965e+00,7.000000000000000000e+01,-3.719756885013213998e-01
2.971361985844434006e+00,7.000000000000000000e+01,-3.544659764331085650e-01
2.978174804023572708e+00,7.000000000000000000e+01,-3.710349713778515190e-01
2.978174804023573152e+00,7.000000000000000000e+01,-3.471317222695468607e-01
2.978174804023572708e+00,7.000000000000000000e+01,-3.326971207466448699e-01
2.978174804023572708e+00,7.000000000000000000e+01,-3.365019614215594146e-01
2.978174804023572708e+00,7.000000000000000000e+01,-3.345379074504511441e-01
2.978174804023573152e+00,7.000000000000000000e+01,-3.438697368874693572e-01
2.978174804023572708e+00,7.000000000000000000e+01,-3.383645218648456132e-01
2.978174804023573152e+00,7.000000000000000000e+01,-3.277526486930470440e-01
2.978174804023572708e+00,7.000000000000000000e+01,-3.466022142741825296e-01
2.982666772053774729e+00,7.000000000000000000e+01,-3.635259896286446302e-01
2.989853920902096451e+00,7.000000000000000000e+01,-3.769310135058046574e-01
2.989853920902096451e+00,7.000000000000000000e+01,-3.584958590669800604e-01
2.989853920902096895e+00,7.000000000000000000e+01,-3.842658473417569498e-01
2.989853920902096451e+00,7.000000000000000000e+01,-3.569168808616846600e-01
2.989853920902096451e+00,7.000000000000000000e+01,-3.428984438549538827e-01
2.989853920902096895e+00,7.000000000000000000e+01,-3.406314955707270276e-01
2.989853920902096451e+00,7.000000000000000000e+01,-3.004208402814469991e-01
2.989853920902096895e+00,7.000000000000000000e+01,-3.364853491541174302e-01
2.989853920902096451e+00,7.000000000000000000e+01,-3.525705084385653554e-01
2.993746959861604662e+00,7.000000000000000000e+01,-3.737620727227455864e-01
3.001533037780620194e+00,7.000000000000000000e+01,-3.623694148131984538e-01
3.001533037780620194e+00,7.000000000000000000e+01,-3.692090981948871753e-01
3.001533037780620194e+00,7.000000000000000000e+01,-3.692688759076290239e-01
